tarih,puan,yorum
2019-06-22,4,"Artı yönleri: Model uçak tecrübem çok ancak daha önce drone uçurmamış biri olarak kolaylıkla kontrol edebiliyorum. Ev içerisinde, oda oda dolaştırılabilecek kadar yumuşak bir uçuşu var. 3 tane zorluk derecesi var. Bunlar sizin komutlarınıza sert tepkiler vermesini engelliyor veya kademe kademe serbest bırakıyor ancak en zoru bile kontrol edilebilir seviyede. Batarya 10 dakikadan fazla uçuş sağlıyor ki 1200 mah iyi bir kapasite. Firma güven veriyor. Yetkilileri fazlasıyla ilgili, web sitesinden veya telefondan yedek parça taleplerinize dönüş yapıyorlar. Kalkışta fazla ince ayar gerektirmiyor. Çok dengeli ve keyifli. Pervane muhafazaları ile havada şık görünüyor. Batarya bitiyor uyarısını dorne üzeri ışıklarla veriyor. Kumanda size cihaz ışıklarını açıp kapama, resim video çekme, otomatik kalkış iniş gibi fazlasıyla kontrol sağlıyor. Telefonunuza anlık görüntü aktarımı yapıyor.

Eksi tarafları: Kutu içerisinde drone&#039;u ve parçaları tutan şeffaf plastik, ilk intiba olarak feci halde kalitesizlik hissi yaratıyor. ben olsam bunu değiştirirdim. Cihaz yüzeyinde üretim kaynaklı boya hataları az da olsa var. Kamerası başlangıçta merak gidermek için yeterli açıda ve kalitede çekim yapıyor ancak keşke geniş açılı görüntü alsaymış. Yönsüz (headless) modunu bir türlü anlayamadım. Normalde kumandanın baktığı yönü ön kabul etmesi gerekirken başka bir şeyi referans alıyor. Bu modu çok açık bir alanda deneyin. ben 2 defa senktron kaybı yaşadım. Otomatik kalkışta irtifaya oturunca nedense kendini bırakıp tekrar irtifaya çıkma hareketi yapabiliyor. Anlık,  &quot;tutmasam düşüyordun&quot; şakası gibi. Biraz da ben irtifa kazandırınca bir daha yapmıyor. Tehlike yaratmıyor. Keyif kaçırmıyor. Kumandanın telefon tutucusu standart bir telefonun eninden dar. Altını oturtup üstünü kumandaya yaslıyorum.

Sonuç olarak tavsiye ediyorum. Cücük bataryalı modellerden uzak durun derim. İnceleme videosu yok, Belki ben çeker koyarım."
2020-04-03,5,"Ürünü polosmart adlı satıcıdan aldım. Ertesi gün elime ulaştı. Ambalajı düzgün, kutu eksiksizdi. Drone’un plastiği kalitesiz duruyor. Fakat kullanımda bir sorun yaratmıyor. Evin içinde çok sefer düşmesine ve çarpmasına rağmen kırılan dökülen bir yeri olmadı. Kumandada da malzeme kalitesi düşük. Yazılar ve boyamalar sonradan yapılmış gibi. Hissinin kalitesiz olması dışında herhangi bir sorunla karşılaşmadım. Ürün hakkında birbirinden çok farklı yorumlar olması endişelendirici olsa da ben gayet memnun kaldım. İlk droneum olduğu için ve youtubedaki droneun alıp başını gittiği videolardan duyduğum endişeden dolayı ilk 2 uçuşu ip bağlayarak yaptım. Herhangi bir sorunla karşılaşmayınca ipsiz uçurmaya başladım. Gayet keyifli eğlenceli ve kontrol edilebilir. Video aktarımı düzgün çalışıyor (iphone). Kamera kalitesi vasat, eski webcamler gibi. Autopilot ile kalkış yapmamak gerekiyor, sapıtıp kafasına göre gitmeye başlıyor. Autopilotı kullanmayın. Kalkış normal yapıldığı zaman havada stabil, yalnızca küçük düzeltmelerle olduğu yerde tutulabiliyor. Pili yeteri kadar uzun gidiyor. 10 dakikanın üzerinde. Bunun dışında fiyatıyla kıyaslayınca gayet tatmin edici bir oyuncak. Karantina günlerinde evde oyalanmak için iyi. Kullanma kılavuzunu düzgünce okumakta fayda var."
2019-08-22,1,aldım yaklaşık 10 metre yükseldi kumanda dışı kaldı kendi kendine yükseldi kaçtı birdaha bulamadık elimde sadece kumandası kaldı duron kayboldu
2020-03-27,5,"Ürün gerçekten çok başarılı 15  dk kadar şarjı dayanıyor uzun mesafelere gidip oldukça yükseklere çıkabiliyor
Kullanışı çok zevkli ve kolay kamerası çok başarılı degil tek eksigi bence o kargoda bir günde geldi her şey için teşekkürler"
2020-12-27,5,Herkese tavsiye ederim diyer hiçbir yoruma inanmayın 100 metreye çıktım kameradan çektiğim görüntüler ekledim bakın ve 15 20 dk uçurdum yorumlar ve videolar beni etkiledi ama genede aldim zerre pişman değilim onlar bilmiyo 100de 100 garanti veriyom muhteşem
2020-11-18,4,"Ürün sorunsuz elimize ulaştı. Ürünle ilgili kısa kullanım gözlemlerimiz şu şekilde:

wifi sorunu sanırım genel. wifi görmüyordu bataryayı çıkarıp taktım sonra sorunsuz bağlandı.

kamerası 720p yazdığına bakmayın webcamden hallice. Havada asılı kalmada sorunları mevcut ufak dokunuşlarla sabit durmasını sağlayabiliyorsunuz ama çok sorun olmuyor.

Çocuğumuzla amatör amaçlı uçurmak için almıştık işimizi görüyor. Bir kaç ufak kaza geçirdik beklediğimden sağlam çıktı diyebilirim.

Batarya göstergesi yok, bittiğini, dolduğunu anlayamıyoruz. Şarjdayken usb ışığı sürekli yanıyor 1.5 saat yazıyor kılavuzda ona uyarak rastgele çıkarıyoruz şarjdan. 10-15 dk uçuş sağlayabiliyorsunuz buda fiyatına göre iyi.

efsane cuma vb. indirimlerde çok uygun fiyata yakalarsanız almanızı öneririm onun dışında üzeri çizik yazan fiyata değecek bir ürün değil. Açıkcası kasım kampanyasında fiyatı çok uygundu o sebeple aldım. Eğer çekim yapalım vb. daha ileri düzey kullanım amaçlarınız varsa beklentinizi karşılayamayabilir.

Ama benim aldığım fiyata göre karşılığını veriyor. Bu sebeple memnun kaldık. Fiyatına göre gayet iyi bir ürün diyebilirim."
2019-11-25,3,Elimem hediye aldım çok beğendim ama pervaneleri hep çizik sanki daha önce kullanılmıştı üstü keçeli kalemle boyanmış  o hoşumuza gitmedi kamerası çok kötü değil orta derece
2021-01-26,5,Başlangıç seviye için harika bir ürün. Hızlı ve sağlam kargo için teşekkürler.
2022-02-16,5,Vallahi arkadaşlar kumanda üzerindeki trimleri tek tıkla yaptığınız vakit çok çok basit ve zevk veren bir kontrolü var . İlk dron deneyimim ve demem o ki ileride prof bir dron için gayet basit bir şekilde alıştım . Rüzgar etkiliyor evet ama kontrol etmeyi tamamiyle öğrenirseniz şayet fazla rüzgar olmadığı sürece yine bir nevi kullanılabilir lakin rüzgarsız havada çok zevkli ... Bu gün 2. günüm ve prof şekilde zevk alarak kullanıyorum en azından stres atmak için kafa dagıtmak için çok ideal . Fotoğraf ve video için arıyorsanız ne yazık ki daha prof dronlara yönlenmeniz kesinlikle şart lakin bunun gibi bir dronda öğrenip ancak öyle geçilir zaten ..! Yani sonuç olarak ben çok beğendim gayet iyi .
2020-04-05,4,çocuklaınıza güzel bir hediye. ancak kullanımını iyice öğrenmeden çok yükselmeden öğrenmeye çalışınız. yoksa ilk denemede kırılabilir. aman dikkat. güzel
2022-03-30,5,"Önce evde uçurmayın, sağa sola çarpabilir. Trim ayarı önemli çünkü(Sağa sola çekmemesi için yapılan ayar). Dışarıda trimi ayarlarsanız evin içinde çok daha rahat uçurabilirsiniz. Rüzgara karşı direnci çok yok. Vites artırınca rüzgara karşı direnebiliyor. Nasıl kullanıldığını önce bi videodan izleyin bence. Taklası felan güzel bir oyuncak. Uygun fiyat için hepsiburadaya teşekkürler."
2022-03-03,5,Ürün güzel. Oğlum heyecanla bekledi. Uçururken kayboldu. Melek oldu. Heyecanımız kısa sürdü
2022-02-27,5,anlatıldığı gibi kullanımı kolay. telefona bağlayıp telefondan da kontrol edebilirsiniz. kamerasını da telefondan izleyebilirsiniz. kolay şarj oluyor. fiyatına göre iyi bir cihaz bence.
2020-11-20,5,"drone super batarya cok ıyı uzun surelı ucus saglıyor tek sıkıntı kargo 10 gunden fazla surdu gelmesı bu drone bu kadar para hak edermı dersenız bence fazlasıyla hak edıyor drone super ama kargo 10 gunde gelıyor ,"
2022-02-16,5,Ürün çok iyi 4 günde geldi arka motor sorunuda bataryayı tak çıkar geçer
2022-03-23,5,Ürün tam söylenen gibi kullanışlı ve idaal
2022-04-08,5,Başarılı
2022-03-03,5,Gok gozal
2022-03-28,3,"Ürün sol kanat arızası verdiği için geri iade ettim.
Ürünün geri ödemesi tarafıma yapıldı.
Müşterisinin memnuniyetini hep ön planda tutan HEPSİ BURADA &#039;ya teşekkür ediyorum"
2021-09-29,5,"Muazzam ürün, ilgili satıcı... Tebrik ederim..."
2020-06-20,5,Çok hızlı kargo Cuma 02 30 da sipariş verdim Cumartesi yani bugün aldım / paketleme çok güzeldi / dronenin yedek pervanesi ve tornavidasına kadar konulmuş .. bugün uçurdum / ilk defa internet üzerinden bir alışverişime on üzerinden on veriyorum
2020-06-20,5,"Harika... Ambalaj çok çok iyi.. kargo hızlı.. fatura yok... Saat ayarını henüz bulamadım ( GPS ten mi algılıyor zamanı anlayamadım, ama saati ayarlamak için başına geçtim 1,5 saat oldu, çözemedim)
Tüm paket icerisi aynı içeriğindeki gibi eksiksiz..
Deneyimlerimi paylaşırım...

Teşekkürler"
2020-06-19,4,Sabit durması biraz sıkıntı :) başlangıç seviyesi için ideal hızı yerinde. Biraz daha hızlı gönderi olsa tadından yenmez
2021-05-09,5,Güzel ama en ufak rüzgarı bile kaldırmıyor
2021-01-03,5,Başlangıç seviyesi için ideal
2021-04-02,3,"Rüzgardan çok etkileniyor, bataryası bozulduğu için kullanamıyoruz
Yanında gelen saat çok kalitesiz, kadran bağlantısı usb giriş olarak yapılmış, birkaç şarj sonrası kırıldı."
2021-10-16,3,Aldı başını gitti bir daha gelmem dercesine...
2020-11-15,4,Malzeme kalitesi beklediğimden kötü ama fiyatına göre bu kadar olur. Daha önce kullanmadıysanız dikkat edin kontrolü kolay değil. Pili ortalama 15 dk gidiyor bu da güzel.
2020-08-08,4,"Drone kamera haricinde iyi. Kamera sanki 360p, 480p gibi. Akıllı saat güzel."
2020-09-05,5,"BEKLENTİLERİ KARŞILADI, TEŞEKKÜRLER."
2019-06-15,3,"Ürün sadece TR için Çin&#039;de yapılıyor. Ayrıntılı inceleme videosu veya kullanım açıklaması bulamazsınız. İçinden TR kılavuz çıkmıyor. Arayıp talep etmeniz lazım. Çok saçma bir durum. Çıkan ingilizce kılavuzlar ise çok yetersiz. Kullanım için indireceğiniz uygulamanın görselliği çok kötü. Öyle yorumlarda yazdığı gibi Yusuf Bey&#039;de cihazı anlatmak için telefonda çok istekli değil. Hatta cihazı tam olarak bilmiyor bile. Yani yorumların çoğu firma tarafından yönlendirilmiş yorumlar, bilginize. Cihazın rüzgar direnci çok zayıf. Return Home fonksiyonu sağlıklı çalışmıyor. Kumanda üzerinde telefonu takmak için yapılan kısım çok dandik. Telefonu takınca telefonun yan tarafındaki tuşlara basılıyor. Çok kullanışsız. Genel olarak plastik kalitesi çok kötü. Cihazın rüzgar direnci çok zayıf, sürekli savruluyor. İyi yönleri; Cihaz darbelere dayanıklı, Pil ile kullanım süresi oldukça iyi, Otomatik kalkış ve iniş iyi çalışıyor, Başsız mod iyi, VR desteği mevcut, Kamera kalitesi ortalama. Özet: Çocuğunuz acemiliğini atsın, oynasın diyorsanız OK, gerçek bir drone deneyimi için mutlaka GPS&#039;li modeller."
2019-05-24,3,"Uzaktan kumandalı multikopter uçurmak istiyorsanız işinizi görür. 
Fotoğraf çekecekseniz rüzgarsız havada belli mesafede idare eder, en azından fotoğrafı düzenleyerek kullanabilirsiniz. 
Video çekecekseniz vasat. Balık gözü çok rahatsız ediyor. Havasa sabit tutmak için yapılan manevra aşırı sallanmaya sebep oluyor.  1-2 saniye manevrasız durunca uçup gidiyor. O sırada bağlantı kopuyor ve sizin video menzil kaybından kesiliyor. 

+Çok sağlam, sert düşüşte hiç bir şey olmadı.
+Hikaye videolarının sonunda yükselerek giden kapanış yapılabilir. 
+&quot;dronum var abi&quot; dersiniz :)
+Şarj sorunu yaşamazsınız. 15 dakika 1 batarya için çok iyi.
+İyi bir oyuncak olur :)

-Kumanda dronun yanında çok kalitesiz. 
-Android uygulaması kötü. 
-Menzil çok kısa. 20-25 metre sonrasında videolar takılmaya başlıyor. Şanslıysanız videonun iyi yerlerini kesip kesip kullanırsınız. 
-Hafif rüzgarda kontrolü çok zor. 
-GPS eksikliğini oldukça hissediyorsunuz."
2022-05-11,4,Yeni başlayacak olanlar için ideal.
2019-01-16,5,Dronla alakalı yorumlarımı sonra yaparım ancak Dronun düşme sonrası kırılması ve sonrasında teknik destekte başta Yusuf beye çok teşekkür ederim kötü haldeki dronumu aldıklarında siz canınızı sıkmayın biz hallederiz diyerek aldılar ve öğrenci olduğum durumum iyi olmadığı için olması gerekenden çok daha uygun fiyata yaptılar ev alma komşu al dron alma teknik servis al der tek geçerim..
2020-04-24,5,"Tavsiye ederim.
Öncelikle Hubson magazasina saglam ve zamaninda kargolamalarindan dolayi teşekkürler.  Ürün tanıtımda anlatıldığı sekilde geldi. 9 yaşındaki oglum icin almistim. Kullanmasi kolay, görüntü aktarma ve netliği bence iyi seviyede. İlk denememizde üç dolu batarya ile  yaklaşık 1,5 saate yakın cocuklar eğlendiler. Normalde her batarya ile yaklasik 20 dakika kadar uçabiliyor. Ürün bizim hosumuza gitti, tavsiye ederim."
2022-05-08,5,Çok iyi servisi çok yardımcı oldu teşekkürler hayırlı bereketli helalinden bol kazançlar
2021-01-28,4,Ürün çok iyi ve düzgün çalışıyor eğer ilk defa Drone alıyorsanız iyi bir seçim fakat profesyonel bir şey istiyorsanız bunu almayın kamerası güzel çok kötü değil şu soru çok sorulmuş 1 batarya 90 dakikada şarj oluyor ayrıca kumandasını kötüleyen olmuş okadar da kötü değil sadece kullanım kılavuzunu hepsini okumanızı tavsiye ederim mesela gizli tirim ayarları var bilmeyenler diyor ki cihaz sabit duramıyor ve kumandası da 2 adet kumanda pili ile çalışıyor
2022-04-19,5,Cok memnun kaldım
2022-04-25,5,Bence fiyatına göre harika bir cihazdır tavsiye ederim
2020-07-08,5,Guzel bir hediye oldu. Baslangıc sevıyesı ıcın cok ıdeal kullanım klavuz biraz daha kapsamlı olsa iyiydi saglam guzel bir drone ucus suresi tatmin edici ideal surede
2021-05-11,5,"Öncelikle satıcıya çok teşekkür ediyorum, ürün gayet özenli bir şekilde paketlenmişti. Ürüne gelecek olursak ; Dji mavic miniden sonra , Dji Mini 2 Ocusync 2.0 ile çağ atlamış. Daha fazla mesafeyi bağlantı sorunu olmadan stabil bir şekilde uçabiliyorsunuz. Kamera Mavic Miniye nazaran 4k çekim yapabiliyor. Önemli bir yenilik de kumandası! Dji Mavic Air 2  kumandası Mini 2 de uyarlanmış ve harika olmuş! Eksik yönleri ki Mini 3 de olması beklenen özellikler şunlar; daha fazla engel sensörü ve active track yani beni takip et özelliği. Alacaklara tavsiyem; eğer yeni başlayacaksanız, bu drone sizin için biçilmiş kaftan! Yarı profesyonel olarak nitelendirilen beklentinizin fazlasını karşılayacak bir drone. Ancak hali hazırda Mavic Mini sahibiyseniz, Mini 2 ye geçiş yapmalı mısınız? Soru işareti. Umarım yeni alacaklara faydalı olmuşumdur."
2021-01-18,5,Boyuna bacağına bakmıyor küçük fln diye zerre düşünmeyin menzili olsun direnci olsun efsane çekim kalitesine diyecek yok görseldeki resimler tamamen mini 2 den çekilmiştir
2021-11-08,5,"Dostlar drone tek kelime ile efsane. Şimdi eğer ilk dron tecrübenizi bu ürün ile yaşayacaksanız yazının devamını okumanızı tavsiye ederim. Drone boyutu ve yapabildikleri ile harika ama tecrübeniz yok ise bir sürü videolar izleyin elinize aldığınız gibi heyecanla dışarı çıkıp haydi minik kuşum süzül bakayim göklere derseniz muhtmelen bir daha geri getiremezsiniz. Drone un ince ayarlarını iyi yapmalısınız. İlk etapta DRONE ASLA GÖRÜŞ AÇINIZDAN ÇIKMASIN çünkü herhangi bir bağlantı kopmasında eliniz ayağınıza dolaşır deli dana gibi drone u ararsınız. Birebir başıma geleni anlatıyorum. Drone ile bağlantım koptu ve görüş açımda değildi, bende bağlantısının koptuğu yere gidip dorone u aramaya başladım ama drone orada da yoktu :) haliye kayboldu. Binbir emekle aldığım drone um şu an elimde değil ve nerede bilmiyorum :’) Ama başınıza böyle bir şey gelirse bağlantı koptuktan sonra heyecan yapmayın. Drone kendisi kalktığı noktaya geri dönecektir, şayet yinede dönmeyip bir binaya ya da ağaca çarpıp düşebilir bu yüzden drone her zaman görebileceğiniz bir yerde olsun. Özetle ilk defa bir drone sahibi oluyorsanız önce drone u tanıyın, incelemelerine ve ince ayarlarına bakın. Daha sonra keyifle uçuşunuzu yaparsınız. Sevgili hobidaşlarım dilerim başınıza olumsuz şeyler gelmez. Eğer gelirse de üzülmeyin tecrübe olarak görün. Hiçbir şey sizden değerli değildir :) Drone u ilk aldığım heycanla çektiğim ilk ve son fotoğrafı ek te bırakıyorum."
2021-02-11,5,"Ürünün kalitesine zaten diyecek birşey yok. Kargo da gayet iyi paketlenmişti ve hızlıydı, sipariş verdiğim günün ertesi günü geldi."
2021-01-02,5,"Normalde 1i aldım ama siparişte sorun olunca iptal edip bu versiyonu aldım. Hem aldığımda fiyat uygundu hem iyi ki bu modeli almışım dedim.

1- Hafif ama harika bir uçuşu var, daha önce çekimlerde phantom 4 pro da kullanıyorduk. Hareket olarak geride kalmıyor diyebilirim.
2- Binalar arası uçuş yaptık ama tel sinyal kaybolsa da kontrol devam etti, artı sinyal kaybolduğunda tamamen kalktığı yere gelmesini sağlayan teknoloji çok iyi
3- Görüntü kalitesi giriş - orta seviye için hayli yeter.
4- RAW desteği harika çekilen fotoğraflarda epey avantaj sağıyor.
5- Yedek pervane ve pil olması zaten avantaj.
6- Pil süresi gayet iyi kendi yaptığımız uçuşta 30dk yı yakaladık sorun yaşamadık. 

Kısacası harika bir drone kesinlikle tavsiye ediyorum."
2021-01-06,5,Mühendislerinden işçisine robotundan operatörüne çaycısından patronuna hepinizin eline sağlık DJI. Her kuruşunu hak eden bir cihaz.
2021-07-15,5,Eğer 10 bin liranız yoksa alabileceğiniz en iyi dronedur kendisi. Şöyle anlatayım. Mavic Mini neredeyse yarı fiyatı fakat çok eksiği var. Şehir içi kullanmak çok zor wifi bağlantısı olduğu için ama Mini 2 de Occusync teknolojisi bunu çözmüş. Kapalı ortamda uçarken ışık dengesine dikkat edilmeli. Sensörü ışıkla çalıştığı için biraz el alışkanlığı gerektiriyor. Kamerası harika giriş ve orta seviye için çok çok iyi. Şunu söylemeliyim ayrıca aldığınız ürün bir oyuncak değil. Kesinlikle bunun bilincinde kullanılmalı. Hepsiburada karfo karacasulu garantisiyle gönderdi ve perşembe gece geç saatte sipariş oluşturmama rağmen cumartesi sabah teslim edildi.
2022-04-08,5,ÜRÜN ÇOK HOŞUMUZA GİTTİ HARİKA UÇUYOR DJİ BU KONUDA ÜSTÜNE YOK...
2021-05-22,5,"İlk iki kullanımım baz alınarak yorum yapacak olursam gayet iyi ve kullanışlı bir drone.. Rüzgar direnci, kamerası, video çekim modları kullanımı ve performansı gayet iyi.. Sadece ek olarak keşke pervane koruyucu, iniş takımı ve 1 adet filtre cokbo pakete dahil edilseymiş, fena olmazdı. Yeni drone kullancak arkadaşlar açık alanda ağaç, insan, binalardan uzak alanda ilk denemelerni yapmalarını tavsiye ederim. Kullanımı zor değil sert hareketlere gerek yok hassasiyeti gayet iyi.. El alışkanlığı lazım.. O da zamanla.. Tavsiye edebileceğim bir ürün.. Daha iler kullanımlara göre umarım fikrim değişmez 😎"
