tarih,puan,yorum
2021-10-08,5,memnunum hocamın kurana bakış açısını ve kuranı kuranda olduğu gibi anlamaya çalışmasını taktir eden biriyim. aklın ve mantığın birleştiği bir insan Allaha hamd olsun böyle bir insanı bize gönderdi ve birşeyleri daha iyi görmemizi sağladı. eleştirim ise. kuranı kerimde geçen. Allahın peygamberimize soru yönlendirip soruyu cevapladığı kısmın uygun olmadığı düşüncesindeyim. örneğin Allah peygamberimize &quot;Sen şu olayı veya şu kişiyi bilirmisin?  Sen nereden bilirsin şeklinde doğru çeviri yerine başka bir bir anlatım uygulamış olması bu ise bende hayal kırıklığı yarattı.
2021-08-22,5,Allah razı olsun Mehmet hocadan çok emek vermiş
2021-05-12,5,"Beklediğimden daha iyi çıktı, ayetler daha anlaşılabilir kelimelerle ifade edilmiş. Mini tefsirlerle de anlam bütünlüğü tamamlanıyor."
2021-05-12,5,Kusursuz bir meal. Sayın Hocamıza ve emeği geçen herkese sonsuz teşekkürler.
2021-08-24,5,"Öncelikle Mehmet OKUYAN Hoca&#039;ya ve emeği geçen tüm çalışanlara hayra vesile oldukları için teşekkür ederim. Meal ve dipnot açıklamaları kapsamlı tutulduğu için orijinal metin biraz küçük kalmış ama ücretsiz ve alternatif olarak kuranokuyan.com internet sitesi ile ios,android  uygulaması bu açığı çok güzel kapatmış ve çok kullanışlı hazırlanmış. Dijital versiyonlarına mutlaka göz atmalısınız, meali, dipnotları benzer ayetlere erişim kolaylığı harika. Allah razı olsun."
2021-12-18,5,"Teslimat çok hızlı. Kitap dışı ve içiyle kaliteli. İçerik olarak maliyeti düşürmek amacıyla küçük harflerle yazılmış ve okurken yoruyor, ilk defa meal okuyan insanı sıkabilir. Yaşar Nuri Öztürk&#039;ün mealini bir kaç kez okudum,o çok daha  sade ve okunması kolay, detaylı bilgi için bu kitap tercih edilebilir.Emeği geçenlerden Allah razı olsun."
2022-04-15,5,"Faydalı kitap. 
 Hz Muhammed&#039;in hayatı hakkında"
2022-05-06,5,Hiçbir sıkıntısı yok teşekkür ederim
2022-05-10,5,Hızlı kargo. teşekkürler .
2022-04-11,4,hızlı teslimat güzel ürün tavsiye ederim
2022-04-16,5,Hızlı kargo
2022-05-06,5,Çok iyi
2022-05-09,5,Süper
2021-11-14,5,Çok hızlı geldi (1gün sonra) ve hiçbir sorun yoktu
2022-03-22,5,Saçma sapan kitaplarla çocukların beyinlerinin doldurulduğu şu zamanlarda mutlaka okunması gereken bir kitap.
2022-04-06,5,Kızım için aldık ama bizede o kadar çok faydası olduki hem akıcı hem öğretici
2022-01-18,2,Oncelikle belirtmek isterim ki Hatice hanim i cok severim ve cogu kitabinida okudum ama bu kitap beni hayal kirikligina ugratti. Sanki kitabi kendi degil ogullarindan biri yazmis gibi.. kitaptan bazi resimler ekledim gorunce ne demek istedigimi anlarsiniz. Kitabin arkasinda 10 ile 100 yas arasi kerkes icin uygundur denmis ama kitap 9 ile 12 yas araligindaki cocuklara hitap ediyor. Icerigi ve anlatimi o kadar basit ki kitabi zorla bitirdim. Bir ogretmen olarak nacizane tavsiyem illaki alacaksaniz bence bu kitabi en fazla ortaokula giden ERKEK cocugunuz varsa alin okutun. Cunku Hatice hanim buyuk ihtimal bunu oglu icin yazmis genelde ornekler hep erkek cocuguna uygun secilmis .onun icin KIZ cocugunuzda okurken isteksiz olabilir.
2021-11-14,5,O kadar hızlı geldi ki pazar günü teslimat yapıldı. Teşekkürler
2020-07-16,5,Bu harika kitap sadece çocuğunuzun değil sizin de ufkunuzu açacak... :) siz bile dayanamayacak ve namazınızı daha özenle kılacaksınız. Kızım 7 yaşında kitabı kah kendi okudu kah ben okudum 3 günde bitirebildik :) fakat maşallah ezanı duyup abdestini alıyor. Bütün ahir zaman dostlarıma tavsiye ederim zira bu güzelliklere çok ihtiyacımız var hemde çoluk çocuk :)
2021-07-09,5,7den 70e herkesin okumasını tavsiye ederim. Not: kitabı bırakıp bir anda kendinizi abdest alıp namaz kılarken bulabilirsiniz:) Muhteşem örnekler ve muhteşem bilgiler içeriyor.  Ebeveyn için de önemli bir rehber. Mutlaka kitaplığında olmali.
2022-02-02,5,"Kitap çok güzel, okuyun okutturun, 10 yaş üstü herkesin ilgisini çekebilir, namazı çok güzel bir şekilde anlatmış 
Yalnız kargoda ufak bir problem yaşanmış sanırım kapağı ezilmiş olarak geldi"
2021-12-07,5,"Eğlenceli, namaza teşvik eden bir başlangıç kitabı. Namaza dair başka kitaplar okumak isteyenler Ahmet Bulut Hoca&#039; nin kitaplarını gelecek adımlar için tercih edebilirler..."
2022-05-10,5,Okumak için sabırsızlanıyorum ☺️
2022-05-12,5,"Çok faydalı,namaz kılan ve başlamayı düşünen herkesin okumasını tavsiye ediyorum"
2022-04-21,5,Kesinlikle tavsiye ederim
2022-05-06,5,Hocam hakkını vermiş maaşallah almak isteyenler düşünmeden alsın
2022-05-07,5,İçeriği çok dolu güzel bir kitap okudukça kendimden utandım
2022-04-04,5,"Tam bir başucu kitabı, içinizde sıkıntı varsa ferahlamak için okuyunuz!"
2021-10-27,5,Çoooook güzel bi kitap arkadaşıma hediye ettim o da gerçekten bakış açımı değiştirmeme vesile oldu diyor ve o da başkalarına şiddetle tavsiye ettiğini söylüyor teşekkürler
2021-11-07,5,Mutlaka okunması gereken bir kitap . Baştan sona okudum sonra da ara ara rast gele açıp okuyorum. Etrafıma kaç tane hediye ettiğimi bilmiyorum.
2022-03-21,5,Herkesin mutlaka okuması gereken bir kitap tam bir dost gibi teselli sunuyor yazarın özenle araştırma yaptığı ve bunun neticesinde böyle kaliteli bir eserin çıktığını okuduğunuzda sizde anliycaksiniz
2022-04-27,5,İyi ki okudum dediğim bir kitap oldu zor zamanımda bir yoldaş ..Kötü zamanlarda herkese iyi gelebilir tavsiye ederim
2022-04-26,5,Böyle bir eser çok az gördüm..şiddetle tavsiye ederim hiç düşünmeden alın..
2021-10-19,5,"Elime sorunsuz ulaştı. Herkese tavsiye edebileceğim bir kitap. İmtihanların , sıkıntıların aslında bizim için olduğunu anlatmış yazar. Anlatırken de doğu batı sentezi yaparak birçok yazardan alıntı yapmış."
2021-05-26,5,"okuduğum en güzel kitaplardan biriydi..tekrar tekrar okunabilecek bir kitap.. hayatta yaşadığımız sıkıntılara hastalıklara ,dertlere vs..farklı açıdan bakarak sabrın ve şükrün önemini anlatan , huzur verip rahatlatan  harika bir kitap ..bir çeşit terapi gibi.. herkes okumalı bence.."
2022-02-14,5,Konusu güzel dertlere katlanma sanatı inşallah faydalı olacağını düşünüyorum çok teşekkürler 1 günde elime ulaştı 🥰
2022-03-09,5,"Çok güzel bir kitap okurken insan
 şunu anliyor bu. Dünyanın boş ve yanlış yaşadığımızı alın aldırın 😊😊😊😊"
2022-02-13,5,"&quot;Siyer sadece kronolojik olarak bilmek değildir.&quot; diyor Mehmet YILDIZ. O, olayları bilmemiz dışında olaylara efendimizin (asm), sahabelerin nasıl yaklaştığını bilmemiz gerektiğini söylüyor ki kendi yaşantımıza etegre edebilelim. Gerçekten de kitapta sadece efendimizin (asm) hayatondaki olayları anlatmakla kalmıyor, olaylara efendimiz (asm) ve sahabelerin bakış açısını da katıyor. Onların bakış açılarından yola çıkarak kendi yaşamımızı düzene sokabileceğimizi, müslümanca yaşayabileceğimizi (inşallah) düşünüyorum. Sözde müslümanlıkta çıkıp özde müslüman olabilmeyi nasip eylesin Rabbim inşallah. Önce Kur&#039;an sonra bu tür kitaplar da yardımcımız olsun inşallah."
2022-01-29,5,Eşime hediye aldım. 1 hafta olmadan bitirdi. Yazarın eline koluna sağlık.
2022-01-18,5,Mehmet Yıldız&#039;ı bilen bilir aynı sohbetlerindeki gibi çok güzel bir dille yazılmış zaten yeterki anlatılan ve örnek gösterilen Peygamberimiz (sav) olsun anam babam sana feda olsun ya Resulullah(asm)
2022-01-20,5,Kargoda herhangi bir sorun yaşamadım Mehmet Yıldız ilk defa okuyorum videolarında ki sohbetleri havasında bir kitap
2022-04-19,5,Kesinlikle okunmalı! Özenli paketleme için satıcıya teşekkür ederim
2022-05-08,5,"Akıcı bir üslup ile yazılmış, elinize aldığınızda kısa zamanda bitireceğinizi düşünüyorum."
2022-03-11,5,Kitabı aldığımız gün okumaya başladık. Kargo ve ürün gönderim süresi yeterli
2022-02-01,5,Kitap muazzam güzellikte bir şey. Mutlaka herkesin okumasını tavsiye ediyorum. Tam zamanında elime ulaştı
2022-02-16,5,Yazar biraz alıntı yapmış sanki kendini tekrar etmiş gibi geldi gayet güzel bır kitap zaten SAV anlatan bir kitap kötü olamaz.
2021-04-30,5,Kitap okuyan biri değilim yeni İslama girmiş bir arkadaşım için hediye olarak aldım kendime de aldım çok kaliteli ve okurken zevk alıyorum sürekli okumak istiyorum ve gerçekten çok yararlı bilgiler var yazana basana getirene kimin faydası var ise Allah razı olsun. Kesinlikle tavsiye ediyorum.
2022-04-28,5,Her müslümanın okuması gereken bir kitap
2022-04-29,5,Çok kaliteli ve güzel
2021-04-07,5,Ürün kargolama ve ulaştırma olması gerektiği gibi...✅ Hediye kitap; Teşekkür ederim🌹*ESMA-*İ *NEBİ* ALEYHİSSALATÜ VESSELAM
2022-03-22,5,"Her müslümanın evinde bulunması ve okunması gereken bir ilmihal. Kapak, baskı vs. kaliteli yapılmış."
2022-03-18,5,Özenle yazılmış Allah razı olsun
2022-04-14,5,Paketleme güzel kargo hızlı idi sadece yorumlarda hediye yazdıkları için serhend kitap tan sipariş verdim ama sadece kitap geldi teşekkürler
2022-04-30,5,"İslami olarak kendini geliştirmek isteyen, kafasında soru olan cevabini bulup bilmek isteyen herkesin okuması gereken kitap"
2022-05-07,5,Okumaya daha fırsat bulamadım ama Hanefi mezhebine mensup kardeşlerimizin istifade etmesi gereken çok faideli bir kitaptır
2021-06-10,4,Kitap ezik vaziyette geldi
2021-11-28,5,Ürün kargo çok iyi.herkesin okuması gerek bir kitap
2022-04-09,5,Kargo paketleme sorunsuz geldi.İçeriği zaten tartışılmaz bir hazine.
2022-04-20,5,"Ne konuştuğumuz, nasıl konuştuğumuz hakkında insanı bilinçlendiren bir eser. Alınmalı"
2022-05-10,5,Herkesin kütüphanesinde mutlaka olmalı ve ara ara okumalı diye düşünüyorum
2022-03-25,5,Şipariş ettiğimin aynısı geldi. Gereksiz ve çok konuşanlara hediye edebilirsiniz
2021-11-06,5,"Çok güzel bir eser. Bu kitaptan sonra konuşmak istemiyor insan... Ne kadar kötü alışkanlıklarımız varmış dedim, herkes kendine çeki düzen vermeli, bu kitap da buna bir vesile olsun inşallah."
2022-02-07,5,Kesinlikle okunması lazım çok faydalı kitap TEŞEKKÜR LER HEPSİJET
2022-05-04,5,Muazzam bir eser
2021-04-19,5,Kitaba şöyle bir göz gezdirdim bence mutlaka okunması gereken bir kitaba benziyor. Satıcıya hediye ve hızlı kargo için teşekkür ederim. Güzel bir alışverişti.
2021-08-10,5,Her kitaplıkta olması gerekiyor.Tüm samimiyetimle söylüyorum tasviye ederim.Kitapligimda artık ara ara okuyacağım insaAllah
2022-04-13,5,"Tam beklediğim gibi, çok çok beğendim. Hakkıyla istifade edebiliriz inşallah 🤲 Yanında da hediyesi var. Çok teşekkürler. Alın aldırın"
2021-05-19,5,"Çok güzel hazırlanmış. Her sayfada ayetlerin Arapça yazılışı, okunuşu, Türkçesi ve tefsirleri yer alıyor. Kuranı Kerimi yeni öğrenmeye başlamış benim için çok güzel oldu. Herkese tavsiye ederim. Bir konuda satıcıyı bilgilendirmek isterim. Kargonun üzerine yapıştırılan dikkat yazısı kargodurlar tarafından fark edilmiyor. Kargocu abi Kuranı Kerim olduğunu anlamadık diğer kargoların altında kaldı biraz kötü muamele gördü sonradan fark ettik dedi. Umarım dikkate alınır ve kargonun ön ve arka yüzüne Kuranı Kerim olduğu büyük ve belirgin şekilde yazılır. Çok güzel bir eser."
2021-08-24,5,Maşallah Allah razı olsun ama yinede bir güzel bir şey ekleyelim bir kitap vardı kitabı açtığın zaman mis kokusu geliyordu bu cevahiri de böyle yapma şansımız var mı acaba önceden Allah razı olsun çok güzel bir kitap.
2022-04-09,5,Beklentimin üzerinde. Çok faydalı olcak inşallah.
2021-06-09,4,Diğer yorumcuların da belirttiği gibi Arapça bir Latincenin bir arada ve altlarında Türkçe kelimelerin olması çok güzel bir özellik. Ancak sol sayfalarda bulunan diğer tefsir kitaplarından alınan açıklamalar sadece kopyala yapıştır metoduyla alınmış ve içerikte günümüz Türkçesine çevirme dahil hiçbir düzenlemeye gidilmemiş. Hemen hemen her sayfada imla hataları mevcut. Yine kopyala yapıştır metoduyla alınan bölümlerde eksik alınan kısımlar olmuş. Örneğin Peygamber Efendimiz bu duayı okurdu diyor ama o dua yok… Kitap kağıdını bu çapta bir eser için zayıf buldum. Kitap ebat ve ağırlık olarak gündelik alıp okunacak bir kapasitede değil. Daha kaliteli bir kağıda ve iki cilt olarak hazırlanabilirdi. Sonuç olarak yeterli özenin gösterilerek hazırlanmadığı kanaatine vardım.
2021-08-27,5,"Alın aldırın hediye edin.Herseyiyle oldukca aciklayici.İnteraktif bağlanti imkanı her dilden meal.İngilizce ,Almanca,Fransızca vs birsürü dil konuşqn yabancı arkadaşlarınızq hediye edbilirsiniz.Biribirinden farkli imamlari dinleme imkanini da sizlere vermekte olup.Kuran okumayi bilmeyenlere tek tek renkli ve kelime kelime gösterilerek kitap icerisinde ayrintilanmis.Mealin yanindaki tefsir ve hadis aciklamalari ise ayri bir kılavuz olarak kitabın icerisinde yer bulmakta.Hayatım boyunca bukadar detaylı ve ince düşünülmüş bir versiyonunu görmedim.Emeği gecenlerden Allah CC.razı olsun.(Sadece kargo biraz daha hızlı olabilir belki )"
2022-04-15,5,Ürünü araştırdım gelincede iyi bir şekilde inceledim kitap çok kaliteli okunaklı sağlam kaynaklardan ve tefsirlerle açıklanmış güzel bir kitap her evde olması gereken bir kitap
2022-04-30,5,"Kaliteli sayfa yapısı var, büyüklüğü en büyük boy diyebilirim, dış kapak yapısı parlak ve sert, içindeki yönlendirmeler çok faydalı zamanla kuralları kendiliğinden öğreniyorsunuz."
2022-05-11,5,"ANNE&#039;mize Anneler Günü hediyesi olarak aldım. O kadar çok sevindi ki anlatamam. Onun sevinci bizim Mutluluğumuz oldu. Baskının 3D olması, Kaliteli ve anlaşılır hale getirmiş. Yanındaki küçük hediye içinde ayrıca teşekkürler. Herkese tavsiye edbilirim."
2021-10-08,5,Bu kitabı okumadan kuran okudum dememek en doğrusudur. Kuranı okuyup anlamak ancak ilim sahibi kişilerce yapılabilir. Ancak kuranı sahih hadisler ve imam gazali gibi alimlerin açıklamalarıyla anlatması herkesin anlayabileceği bir tefsir şeklinde olmuş. Hayatımda hiç sklmadan okuduğum bir eser. Her evde mutlaka olmalı.
2022-05-07,5,Teşekkürler.
2021-12-16,5,Bizim gibi genç insanlara güzel ışık oluyosun ve bundan aylar önce alkol masalarında oturan bi genç olarak şuan 5 vakit namaz kılıp bütün gücümle bağlandım Allahıma saol gerçeği görmemde seninde güzel bi payın var Allah daim etsin böyle devam et reis
2022-01-22,5,Gerçekten güzel harika beğendim tavsiye ederim herkese teşekkür ederim
2022-04-21,5,Hemen gelmesi ayraçı çıkması hoşuma gitti alınabilinir
2022-04-25,5,Çok güzel tavsiye ederim
2021-12-04,5,Ürün göründüğü gibi geldi fakat beni şaşırtan aşırı hızlı gelmesiydi teşekkür ederim 🙂
2022-01-31,5,Okumaya başladım çok akıcı ve anlaşılır Allah razı olsun
2021-12-12,5,Hepsiburada ile şimşek hızıyla geldi. Satıcı olarak mümkün olduğunca Hepsiburada’yı seçerim zaten.
2022-02-14,5,Allah razi olsun
2022-02-17,5,Çok güzel bir kitap yarısına geldim
2022-02-09,5,Cok hızlı geldi
2022-04-22,5,"Çok hızlı ve güzel paketlenmiş olarak elime ulaştı dijital ortamda uzun zamandır okuduğum bir kitap Gazi hocamın ana dilinin Arapça olmasından dolayı akıcı anlaşılır bir meal, çeviri olmuş Kur&#039;an&#039;a hakimiyeti görülüyor ve bir bilim insanının çevirmesi de çok şey katmış dinini kaynağından öğrenmek isteyene tavsiye ederim."
2022-03-08,5,Hatay doğumlu bir Nöroloji profesörü olan sayın Gazi Özdemirin bu mükemmel eserini mutlaka alın ve okuyun. Geliri ile burs okutulmaktadır.
2022-04-28,5,"Hızlı kargo, ama  Kargo paketin üzerine  Kuran olduğu yazilsaymis keşke,"
2022-02-10,5,"Gazi Hocamı çok seviyorum ona güveniyorum Kuranı en güzel bir șekilde čevirisini yaptığını düsünüyorum.
En iyisini Allah bilir."
2021-04-02,5,Çok güzel anlatımı harika bir ilahiyat değilde bu işe gönül vermiş. Maddi çıkarı olmayan bir bilim insanından tercüme edilmesi bana eski dönemlerdeki bilimi ve Kuranı ele alan bilim insanlarını aklıma getirdiği için aldım. Gazi Hocama Emeklerinin Dolayı ALLAH ondan razı olsun
2021-11-26,5,"hızlı kargo,güvenli paket.kitapa gelecek olursak mükemmel akıcı ve anlaşılır bir dil ile yazılmış.herkesin baş köşesinde bulunması gereken özel bir kitap olarak benim kütüphanemin baş köşesinde yerini alacak ve gelecek nesillere ışık tutacaktır."
2022-03-02,5,Paket açık geldi kitap hasar görmüş iadeyle uğraşmak istemedim tavsiye etmem
2022-04-15,5,Gayet güzel tavsiye ederim.
2022-04-15,5,Yazarin butun kitaplarini severek okuyoruz
2022-04-23,5,Okumadan ölmemek gerek
2022-04-14,5,Kusursuz geldi kitap paketleme iyiydi.
2021-11-05,5,Harika ötesi mutlaka okunması gereken bir kitap yasin Pişgin&#039;in kalemine sağlık 🤗
2021-10-30,5,Çok güzel ve faydalı bir kitap
2021-10-27,5,İndirim ile aldım çok iyi fiyata geldi teşekkürler hepsi burda
2021-08-21,5,Yasin hocamızın değerli kitabı... Sünnet anlayışımızı tekrar değerlendirmek için güzel bir fırsat.. Hızlı teslimat için teşekkürler..
2021-12-26,5,Harika bir kitap kesinlikle tavsiye ederim
2021-05-03,5,Mükemmel alışveriş teşekkür ederim
2021-02-15,5,Kesinlikle okumanızı tavsiye ederim pişman olmazsınız.
2021-03-22,5,tavsiye ederim
2021-03-22,5,tavsiye ederim
2021-03-14,5,Muazzez İlmiye  hanım.. kendisi 107 yaşında bir çınar . Ama 107 yıla neler neler sığdırmış ve yaşamış. 33 yılda 75 .000 sümer tableti üzerinde çalışmış çok kıymetlı bir sümerolog ve ilim aşığıdır kendisi . Bu kitabı ise bir mücevher adeta . Sümerleri bilmek analamak ve farketmek gerekiyor. Gerçekleri. Eğer ilgiliyseniz bu işlere İlmiye hanımın tüm kitaplarını öneriyorum sizlere . Okuyunuz okutunuz efendim.
